9048,2017/06/12,2.1,1.804
9048,2017/09/07,2.01,1.788
9048,2018/02/13,1.88,1.841
9048,2018/09/07,1.94,1.886
9052,2012/03/13,1.78,1.402
9062,2018/01/30,1.59,1.604
9070,2013/06/05,2.11,1.487
9072,2012/10/30,1.51,1.329
9101,2016/06/22,2.06,1.355
9101,2012/06/20,1.67,0.955
9101,2017/06/20,2.05,1.588
9104,2013/12/19,1.428,1.354
9202,2013/06/03,1.84,3.006
9202,2018/06/01,2.45,3.559
9301,2018/06/12,2.08,1.731
9302,2013/09/18,1.45,1.381
9304,2013/06/14,2.2,1.588
9383,2017/09/20,1.91,1.578
9383,2018/09/11,1.726,1.677
9401,2016/06/07,2.26,1.439
9432,2016/06/20,2.06,1.245
9432,2017/03/17,1.77,1.382
9432,2017/12/20,1.54,1.482
9432,2018/03/20,1.82,1.506
9433,2012/12/20,1.3,1.077
9433,2013/06/20,1.54,1.138
9437,2018/06/20,1.96,1.590
9437,2013/12/20,1.26,1.087
9437,2018/09/20,1.77,1.636
9501,2016/05/31,2.08,1.235
9501,2016/06/27,1.97,1.243
9501,2016/08/31,2.06,1.307
9501,2016/09/28,1.88,1.320
9501,2017/03/14,1.795,1.400
9501,2017/03/28,1.73,1.404
9501,2017/05/31,1.78,1.421
9501,2017/07/25,2.025,1.441
9501,2017/08/28,1.945,1.464
9501,2017/09/25,1.845,1.473
9501,2017/09/28,1.75,1.477
9501,2017/11/30,1.772,1.490
9501,2018/01/29,1.672,1.508
9501,2018/03/28,1.591,1.523
9501,2013/04/25,1.094,0.984
9501,2018/04/25,1.64,1.530
9501,2018/04/25,1.602,1.530
9501,2018/06/25,1.976,1.542
9501,2018/07/25,1.849,1.556
9501,2018/10/17,1.699,1.577
9501,2013/12/19,1.202,1.060
9502,2016/05/25,2.03,1.207
9502,2016/08/25,2.03,1.268
9502,2016/09/23,1.89,1.295
9502,2016/11/25,1.88,1.330
9502,2017/01/25,1.79,1.359
9502,2017/11/24,1.77,1.465
9502,2018/08/24,1.691,1.548
9502,2013/11/25,1.209,1.025
9503,2016/05/25,2.03,1.210
9503,2016/07/25,2.17,1.242
9503,2016/08/25,2.03,1.271
9503,2016/09/20,1.85,1.294
9503,2016/11/25,1.85,1.337
9503,2017/05/25,1.78,1.396
9503,2017/07/25,2.01,1.416
9503,2012/08/24,1.46,0.882
9503,2017/09/20,1.83,1.460
9503,2012/11/22,1.28,0.911
9503,2017/12/20,1.77,1.474
9503,2018/01/25,1.61,1.489
9503,2018/02/23,1.66,1.497
9503,2013/04/25,1.09,0.963
9503,2018/04/25,1.64,1.506
9503,2013/06/20,1.48,0.978
9503,2013/09/20,1.22,0.999
9503,2018/09/20,1.67,1.560
9503,2013/10/25,1.2,1.013
9503,2018/10/25,1.7,1.560
9503,2013/11/25,1.17,1.024
9503,2018/11/22,1.79,1.559
9504,2016/06/24,2.09,1.217
9504,2016/10/25,1.93,1.315
9504,2017/04/25,1.81,1.386
9504,2017/09/25,1.86,1.445
9504,2017/11/24,1.78,1.467
9504,2018/05/25,1.905,1.511
9504,2018/09/25,1.658,1.561
9504,2018/10/25,1.702,1.559
9504,2013/09/25,1.229,1.007
9505,2016/05/25,2.08,1.201
9505,2016/08/25,2.11,1.270
9505,2017/06/23,2.01,1.408
9505,2017/10/25,1.89,1.463
9505,2018/07/25,1.84,1.547
9506,2016/05/25,2.09,1.209
9506,2016/09/23,1.92,1.294
9506,2016/10/25,1.88,1.310
9506,2018/07/25,1.858,1.535
9506,2013/09/25,1.228,0.999
9506,2018/11/22,1.792,1.563
9507,2017/08/25,1.79,1.436
9507,2018/04/25,1.62,1.510
9508,2016/05/25,2.08,1.223
9508,2016/06/24,2.01,1.221
9508,2017/01/25,1.82,1.358
9508,2017/04/25,1.81,1.387
9508,2017/06/23,2.01,1.407
9508,2017/09/25,1.86,1.451
9508,2017/11/24,1.79,1.470
9508,2018/02/23,1.66,1.491
9508,2018/08/24,1.654,1.546
9508,2013/10/25,1.243,1.011
9508,2018/11/22,1.792,1.559
9509,2017/07/25,2.01,1.436
9509,2017/09/25,1.86,1.460
9509,2013/06/25,1.64,0.983
9509,2018/06/25,2.027,1.528
9509,2013/10/25,1.208,1.015
9509,2018/10/25,1.702,1.558
9511,2016/06/20,2.02,1.229
9511,2017/06/20,1.83,1.413
9511,2018/12/20,1.719,1.570
9513,2016/06/20,1.99,1.245
9513,2016/06/20,2.07,1.233
9513,2016/12/20,1.79,1.369
9513,2017/06/20,1.94,1.436
9513,2017/09/20,1.74,1.486
9513,2017/09/20,1.69,1.492
9513,2018/03/20,1.6,1.527
9513,2018/03/20,1.82,1.529
9513,2013/12/20,1.21,1.050
9532,2016/12/20,1.79,1.350
9532,2018/07/17,1.782,1.540
9532,2013/11/27,1.199,1.024
9533,2016/06/20,2.07,1.230
9533,2013/09/20,1.218,1.017
9533,2018/09/20,1.658,1.576
9534,2017/12/20,1.94,1.710
9535,2018/08/29,1.79,1.785
9613,2013/06/20,1.1,1.010
9613,2018/03/20,1.6,1.552
9613,2018/12/20,1.78,1.609
9766,2012/09/05,1.61,1.466
